origin_lat,origin_lon,dest_lat,dest_lon,depart_ts,duration_seconds
19.035181093561512,72.86154674890713,19.04552591527637,72.83303613643511,2025-09-06 09:43:00,486
19.041476823839663,72.90816116020132,19.107027839151865,72.9149802466738,2025-09-03 19:30:00,955
19.1023390876773,72.89510727460505,19.04133900328044,72.90874062538501,2025-09-02 06:56:00,1221
19.064876491642167,72.88981863933616,19.10894386248207,72.91244247050518,2025-09-02 06:16:00,990
19.105084425851036,72.9113858448614,19.09696812828677,72.8334310468178,2025-09-02 19:26:00,1190
19.105724249360296,72.86089045500214,19.119993316896043,72.86037827999436,2025-09-03 08:24:00,334
19.05815314325796,72.8888229344289,19.1051306413863,72.86618772243607,2025-09-05 10:27:00,979
19.04964573458115,72.83279940432794,19.095946459386433,72.85676404103314,2025-09-08 21:29:00,1065
19.049228302080554,72.86459536739339,19.105336992666107,72.84484519322001,2025-09-06 09:17:00,742
19.074321067653337,72.8928129560011,19.11158795295161,72.88888458590527,2025-09-04 06:52:00,542
19.094392610067978,72.87534395360431,19.11852381658831,72.85452875188687,2025-09-04 10:19:00,493
19.092019295338126,72.84954408581656,19.07419933520365,72.89696764598504,2025-09-04 16:42:00,1033
19.052992586634783,72.8970842370725,19.03254593462769,72.88791569253411,2025-09-02 13:28:00,463
19.041922525380333,72.88537073159166,19.105100891549927,72.86447516440175,2025-09-02 21:20:00,1142
19.071350738512837,72.90848349351101,19.117269661347077,72.92135023476204,2025-09-03 16:58:00,1060
19.035881153603377,72.85909928062823,19.05026449097534,72.85568881899665,2025-09-03 14:30:00,349
19.064762077846222,72.83146325285027,19.057374949341796,72.86690451682247,2025-09-02 12:36:00,534
19.075507799358096,72.87823796794032,19.036729469089227,72.86702220103228,2025-09-04 16:36:00,732
19.114571381853366,72.90661806177407,19.063033122392106,72.92405388970948,2025-09-07 20:09:00,1061
19.102973001058682,72.84129849894902,19.082650786873682,72.86737977141561,2025-09-02 18:47:00,513
19.070617045299045,72.9250131221284,19.041282461117383,72.86713249820053,2025-09-06 22:14:00,943
19.084772405172224,72.84292988128391,19.03240935972652,72.84490391239828,2025-09-08 11:33:00,796
19.052234273314035,72.9165245149714,19.124565342343235,72.85443546717352,2025-09-04 21:10:00,1283
19.122401257910287,72.88750953267129,19.102619368663586,72.87763797440341,2025-09-02 16:31:00,471
19.091007266687104,72.84598084566466,19.106398180993995,72.88046805204053,2025-09-03 20:14:00,472
19.06043701981966,72.86508115670254,19.12374683394713,72.9054517718479,2025-09-08 16:10:00,941
19.09914161544263,72.88594209539026,19.11821164625462,72.84716199220092,2025-09-04 18:24:00,928
19.05684344877385,72.82926898852155,19.12482882852428,72.90176996858192,2025-09-04 06:20:00,2009
19.11783316376872,72.88628074684188,19.070853585870548,72.85099404401578,2025-09-02 08:59:00,864
19.10015372386652,72.9268943873537,19.04059894307022,72.84320765463724,2025-09-07 21:48:00,1413
19.053628487472086,72.87762851374258,19.09067063598231,72.84587786894012,2025-09-06 17:39:00,921
19.11169799530273,72.92272637708433,19.10377420188095,72.92071505791245,2025-09-08 11:19:00,142
19.039687461048615,72.86568967027911,19.07578913847313,72.86198783298997,2025-09-03 10:36:00,762
19.125085423957323,72.84823859230066,19.042184501700497,72.83640272878179,2025-09-05 17:02:00,1337
19.081300065129582,72.89722822369056,19.047559119387355,72.82998834936005,2025-09-05 14:24:00,1381
19.076990379061964,72.8800656663644,19.099431090050107,72.85332188179835,2025-09-02 19:18:00,554
19.094349190323793,72.9066159935584,19.09158872688144,72.84773938758879,2025-09-04 15:45:00,687
19.092809061170577,72.91500778390184,19.111884599371226,72.82884442555314,2025-09-02 20:37:00,1647
19.04845555232297,72.87806758854687,19.042276817223758,72.91413809422156,2025-09-05 08:48:00,787
19.046031035925708,72.85644390845458,19.046402886544378,72.91172153043993,2025-09-08 16:46:00,830
19.0877574328445,72.8404751554325,19.124895602583972,72.83938414129778,2025-09-04 06:49:00,658
19.097771210574987,72.8698770653388,19.09648141327573,72.90601633249275,2025-09-08 19:14:00,690
19.1117510010732,72.84088608653778,19.061368808880417,72.84837931718253,2025-09-07 12:23:00,695
19.08719245133666,72.90648680965333,19.082181353271544,72.91232044478367,2025-09-02 08:50:00,212
19.043923079927723,72.8420551528365,19.111751433441647,72.87654112495194,2025-09-08 07:58:00,1223
19.060565580607147,72.87676917024949,19.07976199400788,72.91380436581863,2025-09-03 07:40:00,668
19.04143814478611,72.83742895623546,19.03658383135663,72.84618839620639,2025-09-04 16:17:00,141
19.07819091477645,72.84186129245707,19.06507631131494,72.83482377212697,2025-09-08 11:33:00,311
19.04292007026158,72.85019369155674,19.098068840503068,72.85367208909663,2025-09-06 19:18:00,1194
19.108276085997677,72.85071502414189,19.098554978856917,72.91792915368562,2025-09-03 19:04:00,1107
19.083187177256114,72.87660416061942,19.119172230662578,72.85966267073542,2025-09-07 19:53:00,605
19.0408459585598,72.88609163858642,19.038099987962266,72.84964635800875,2025-09-08 22:54:00,696
19.076118270849243,72.89682775781634,19.11515791217226,72.84398170148627,2025-09-05 22:27:00,998
19.03393761554945,72.89089682191377,19.096901369199514,72.85494676703038,2025-09-05 11:28:00,1529
19.028888702268887,72.84522203399277,19.04944943319064,72.88970338516582,2025-09-06 22:36:00,959
19.043118932601207,72.8495600285394,19.059951697536157,72.92678535139228,2025-09-05 07:37:00,1596
19.077825577164354,72.88022186211163,19.076695672131763,72.8668608055478,2025-09-04 09:18:00,218
19.029195574903376,72.86513135518143,19.10867754714205,72.89440819845267,2025-09-03 08:48:00,1664
19.06709795855597,72.86450597791669,19.109377561034236,72.8600768079255,2025-09-05 12:53:00,736
19.110140651223492,72.89875282904589,19.1196620012352,72.87404519670815,2025-09-08 13:47:00,407
19.096181360360752,72.89551404328158,19.032399253394427,72.91353675629084,2025-09-02 12:31:00,1059
19.10486333118903,72.91282012883634,19.08270562261752,72.90838585190532,2025-09-05 10:51:00,308
19.090747974411236,72.89252388505588,19.125472231390273,72.88984794031683,2025-09-07 16:41:00,697
19.043292328589242,72.92331832536765,19.06874008185096,72.91931825435196,2025-09-03 13:19:00,538
19.052705606807013,72.86003386509691,19.06897561132802,72.86173466502512,2025-09-08 19:09:00,272
19.11958291022681,72.84636038161156,19.0732924466096,72.8722850128013,2025-09-06 08:15:00,1079
19.066435501956573,72.91202508771914,19.119472915309164,72.84136503159068,2025-09-07 07:30:00,1104
19.05233125104306,72.86118195522738,19.11636841876555,72.90389201350403,2025-09-02 17:04:00,1271
19.07212525711405,72.84514821132909,19.06141684561211,72.85970112863993,2025-09-06 06:32:00,362
19.070970401229552,72.84572631727181,19.035953186426966,72.87900777775282,2025-09-05 20:24:00,889
19.03691859482381,72.85376080464393,19.042360573876845,72.87859341491107,2025-09-06 14:37:00,494
19.053572770500995,72.82880312853862,19.083118372360325,72.83734890085529,2025-09-07 06:01:00,521
19.07309455997877,72.89520204915902,19.074873328843605,72.84772508764136,2025-09-05 12:12:00,690
19.056709655200024,72.85967472799224,19.055855366935596,72.84570596530055,2025-09-08 17:30:00,347
19.064365251303528,72.86238875924519,19.029296723648628,72.85959558341173,2025-09-02 11:40:00,652
19.045119173301515,72.86951481820392,19.03677489473867,72.87876442460839,2025-09-04 13:30:00,260
19.098051637687533,72.8433640941229,19.0639130855466,72.90414357221707,2025-09-06 06:57:00,1351
19.03988053419463,72.8382160329929,19.069853607212345,72.87725238176873,2025-09-02 15:01:00,798
19.082229445921957,72.85925195411487,19.07755579837913,72.9243059085261,2025-09-07 17:07:00,911
19.04338996918011,72.8295110870945,19.076898235358595,72.91302223189057,2025-09-06 21:00:00,1159
19.109356707330267,72.82878092701056,19.11350688316401,72.91518835530565,2025-09-02 09:39:00,1696
19.058429187295758,72.85238526843743,19.06501820277662,72.83743633218377,2025-09-02 13:47:00,160
19.046201725712695,72.88555458839176,19.06988785918067,72.91617661920978,2025-09-04 16:41:00,588
19.086712480303188,72.91806281894125,19.030971122901885,72.87030047240097,2025-09-05 12:03:00,964
19.092221550804886,72.91000304240325,19.033195261311842,72.86501677078371,2025-09-05 10:10:00,1160
19.091143561628208,72.83422713540236,19.122566163273426,72.845317385929,2025-09-08 21:03:00,568
19.05293720862261,72.90308224741013,19.108619430044282,72.92009317452158,2025-09-02 11:54:00,902
19.04179787519273,72.87654219757597,19.03757512937457,72.90148857384021,2025-09-05 13:58:00,381
19.066195591904155,72.89108647468767,19.0392231599174,72.87867837218805,2025-09-08 08:46:00,490
19.075473182908695,72.91598980784401,19.077520365750733,72.88482900914346,2025-09-04 06:37:00,680
19.078675446899098,72.87296947949538,19.06301189143453,72.88303481460247,2025-09-04 12:05:00,346
19.078761778396743,72.84223978205338,19.107619442768396,72.90521773819097,2025-09-04 18:27:00,1100
19.089555286709324,72.85218132008926,19.063983088219803,72.92162515946556,2025-09-03 14:28:00,1359
19.05698415650232,72.92130777146882,19.026966169372436,72.88772491778487,2025-09-04 10:07:00,791
19.07042242474992,72.83136449956493,19.043996167912866,72.84567201103525,2025-09-08 15:11:00,422
19.07438975781038,72.90839598683225,19.048178359621804,72.92234966520475,2025-09-02 19:05:00,360
19.122566789032273,72.82793999853043,19.12200320594108,72.89942651774915,2025-09-06 07:48:00,1327
19.066546314136257,72.90100445884546,19.067948095337417,72.85120093522565,2025-09-03 18:01:00,740
19.04803540874273,72.88411955484081,19.090249909278477,72.88063684315965,2025-09-05 16:41:00,838
19.059477245087628,72.8821356877625,19.0854946654648,72.92475850441562,2025-09-08 13:43:00,1055
19.12322273438442,72.82849235593098,19.11689055586108,72.88327391089119,2025-09-03 10:57:00,696
19.087332857583146,72.87694443252981,19.06719337084716,72.89661992649168,2025-09-07 13:59:00,325
19.03078054955123,72.87568235611066,19.093127298908417,72.83816707504809,2025-09-05 22:36:00,975
19.055305406628296,72.88206117114464,19.08976795063362,72.88991467557716,2025-09-04 09:42:00,724
19.112973093530957,72.9243251048416,19.033710120408106,72.9263397451049,2025-09-02 18:03:00,1280
19.04454975736681,72.88923306727291,19.063589188479728,72.87320340615749,2025-09-05 14:57:00,492
19.064110292939084,72.91086480740954,19.11092335192956,72.88393328992481,2025-09-05 19:06:00,699
19.03442882256879,72.91816678959073,19.0277952918816,72.90032908220206,2025-09-03 18:21:00,297
19.09842394465488,72.8961943310935,19.099358964219896,72.88883885473476,2025-09-07 19:39:00,203
19.078243582491613,72.90483927527161,19.056258267764637,72.85363305610119,2025-09-06 16:57:00,1042
19.04288351076114,72.92147494714241,19.099094039448214,72.84289804189929,2025-09-08 16:45:00,1915
19.072490250606844,72.91001586102009,19.125776237322942,72.84233527162071,2025-09-07 19:45:00,1630
19.04519607672416,72.92389592404892,19.093304365372372,72.86116514011903,2025-09-06 21:36:00,1274
19.028831202959815,72.8517801040646,19.10065353328658,72.83102363401936,2025-09-06 17:08:00,1044
19.08602529656073,72.91136652420786,19.036266690432626,72.8322300598064,2025-09-06 10:57:00,1467
19.065556753755665,72.92582581501131,19.120256725660656,72.873845825178,2025-09-06 10:49:00,962
19.046177229503325,72.84265780992723,19.062266005961817,72.83585283076724,2025-09-03 10:18:00,330
19.089466762827502,72.87441267144074,19.12217634348075,72.8911353029423,2025-09-08 16:27:00,686
19.108713883268727,72.89199850556913,19.11724612455405,72.83896261976874,2025-09-03 07:04:00,800
19.066490155633975,72.86826079519322,19.078485305153592,72.87817413337456,2025-09-08 11:48:00,410
19.070857000475613,72.83618826265956,19.087447421963077,72.84360490090495,2025-09-02 22:05:00,433
19.09390823692716,72.83594430715699,19.075861129906155,72.90932290079938,2025-09-05 17:27:00,990
19.10857778399367,72.88506297687431,19.11251380511279,72.83815095184971,2025-09-05 14:27:00,918
19.090246910125472,72.86209943077924,19.05636289447213,72.89680978523317,2025-09-02 15:00:00,857
19.09594065151458,72.87283221279857,19.093819711669028,72.84345087229097,2025-09-05 09:51:00,573
19.072617391607867,72.85863158856559,19.07234803460025,72.87716413600506,2025-09-05 20:01:00,316
19.12400329550513,72.89473424477204,19.09206837308193,72.83893305782603,2025-09-06 12:49:00,1013
19.06051108271646,72.8858330190669,19.03636501440237,72.84854773039753,2025-09-03 06:08:00,648
19.056053965847443,72.86847358222619,19.061835278194394,72.91219497731242,2025-09-07 11:00:00,894
19.042956313837312,72.89960789135132,19.125335180794572,72.83793165464756,2025-09-02 15:49:00,1356
19.080146756015385,72.88221253579776,19.045346421328865,72.91210113594776,2025-09-07 15:26:00,812
19.096991484517982,72.8785746214701,19.111282311168633,72.8876345485828,2025-09-03 14:54:00,421
19.103994488820234,72.87526830894673,19.096126948590967,72.91331456326327,2025-09-07 12:00:00,825
19.048900581738508,72.92003173202609,19.097199973887907,72.89283812514228,2025-09-08 14:31:00,671
19.088890958442807,72.85814704307958,19.07595703199861,72.85761571542848,2025-09-06 16:36:00,151
19.121494236496996,72.89086751666143,19.05756335889372,72.87610561193335,2025-09-05 19:36:00,1120
19.06045934467663,72.92224612281532,19.093532585518354,72.8373578895308,2025-09-06 09:23:00,1407
19.029495804933898,72.91122528151497,19.097197357835125,72.88373380219873,2025-09-03 20:58:00,1223
19.05909470025471,72.84318972342594,19.08491775284876,72.88230405190727,2025-09-03 21:17:00,880
19.084868630706584,72.86680459435777,19.039831416368013,72.89797110103623,2025-09-08 12:43:00,866
19.085191403939394,72.87069465892641,19.10348064449569,72.86432694004046,2025-09-05 20:15:00,276
19.037508114406975,72.84695389190867,19.029865747688607,72.88065818998959,2025-09-02 20:06:00,467
19.088106046045755,72.8416274684711,19.102988490133118,72.9185285577376,2025-09-05 12:25:00,1197
19.06337357866861,72.88058208448719,19.12257968895759,72.84185692904248,2025-09-05 08:50:00,1183
19.092160338569023,72.84946449783257,19.06028944342946,72.91994010389688,2025-09-08 09:12:00,937
19.069433373278205,72.87531450000904,19.06121848894979,72.90366461217438,2025-09-06 11:30:00,490
19.06479395915901,72.87701394797888,19.062180428614116,72.91269089383069,2025-09-02 06:34:00,413
19.051319153220597,72.90005841479513,19.028856063305565,72.90800442231988,2025-09-02 14:21:00,445
19.106366865172212,72.85823662886258,19.031983398301687,72.85633503738649,2025-09-07 20:19:00,1153
19.030026217518742,72.83087359242441,19.06336534643227,72.84638109204798,2025-09-03 13:07:00,560
19.043513057828953,72.84267978815824,19.056523070908863,72.8923609640415,2025-09-07 08:03:00,948
19.032216940333107,72.83589998571169,19.097064738571614,72.85800204748743,2025-09-08 07:16:00,1431
19.07235430208884,72.90170335936726,19.068494684578294,72.92522929605428,2025-09-06 22:03:00,357
19.124385434761475,72.8545191737259,19.10146598408554,72.84884290592579,2025-09-07 12:50:00,304
19.09036540109132,72.8776707039928,19.0663668710041,72.90100973772505,2025-09-08 10:04:00,472
19.115060918691185,72.86208201096123,19.066091906884775,72.91246638121004,2025-09-02 15:07:00,1180
19.083220258606616,72.82894813086864,19.041937729395137,72.88106966703218,2025-09-04 20:35:00,970
19.099217601179138,72.85173433812629,19.064902979187025,72.87352721117944,2025-09-07 15:15:00,625
19.093514360967873,72.83356323980712,19.057550275689863,72.84341567100262,2025-09-07 06:52:00,553
19.064896267630896,72.91781393819271,19.040333324420196,72.91961956322069,2025-09-07 09:22:00,559
19.0825292677155,72.89883428016836,19.11894125349677,72.86733357915689,2025-09-03 11:34:00,1027
19.085769616180347,72.85854192303302,19.05977013428011,72.83552247471512,2025-09-04 20:31:00,543
19.1102837531167,72.83983361106677,19.04680603076819,72.89429215346856,2025-09-07 15:04:00,1384
19.069780646770546,72.89576815251056,19.07119203748474,72.91399332702943,2025-09-05 22:48:00,384
19.080963329734477,72.85892376681785,19.117148357382163,72.90288878461398,2025-09-06 20:42:00,1056
19.042801036583587,72.87820578953708,19.029554302714036,72.92210442476885,2025-09-03 20:40:00,938
19.080311534275005,72.84846150624479,19.11833739176618,72.8303845125356,2025-09-05 20:22:00,715
19.048288571467637,72.86275769616772,19.09128573892065,72.91187432777782,2025-09-05 17:51:00,1261
19.094859369287672,72.84148152597737,19.10527000444473,72.86867671619736,2025-09-03 09:09:00,484
19.04834362352691,72.86634425761537,19.08164114021443,72.86773318687509,2025-09-05 20:13:00,672
19.03042228110335,72.92516896736299,19.061810321934335,72.87064390184402,2025-09-03 15:13:00,774
19.062085629826562,72.84521857618334,19.03420170841463,72.84998294063527,2025-09-03 17:08:00,619
19.12501581753059,72.87420912809345,19.105432459818612,72.87504096744057,2025-09-08 22:42:00,437
19.068208362354778,72.85963505163713,19.076918879698734,72.87820016998413,2025-09-03 21:12:00,335
19.07378374889571,72.89339852994779,19.05640611084126,72.88365327246713,2025-09-06 06:23:00,418
19.076192377918286,72.86188645046735,19.03446652544503,72.8778438216063,2025-09-03 09:06:00,664
19.123204559304416,72.8885314086162,19.107646214217215,72.85555265967443,2025-09-04 08:45:00,589
19.054859581313522,72.87494175643407,19.04244320369431,72.89203006188816,2025-09-05 22:12:00,351
19.063079606072073,72.92288940466665,19.050205638831205,72.83166363083829,2025-09-08 19:15:00,1348
19.054865384050714,72.91331416548472,19.078661727905224,72.89165861804193,2025-09-07 15:16:00,492
19.03887562962724,72.8873282631938,19.040231418234658,72.85926046264751,2025-09-07 12:16:00,368
19.03369842658903,72.86151782937182,19.031912649684763,72.89664097931362,2025-09-02 22:00:00,503
19.073536650740692,72.9134643824662,19.08429363269216,72.83561221147937,2025-09-04 13:31:00,1441
19.110827993288805,72.91709212235017,19.097569659025247,72.85568837404,2025-09-03 09:55:00,776
19.04660707297382,72.88390298036174,19.094566314526876,72.83022898706727,2025-09-05 14:30:00,1064
19.06335840433654,72.85227046025656,19.04537925380894,72.8713772313622,2025-09-05 22:34:00,523
19.08752029613365,72.89711400764173,19.096646289186786,72.89330569737116,2025-09-04 10:21:00,171
19.04689499166304,72.83411564543272,19.082737518217012,72.85348171160398,2025-09-06 18:07:00,802
19.122724327826045,72.90929175823777,19.069854571741857,72.89623056620721,2025-09-08 20:32:00,748
19.098881558710104,72.89739904896437,19.05453706772124,72.87431469112913,2025-09-08 17:11:00,706
19.107883864225013,72.8841270877793,19.04394312710235,72.91029159347674,2025-09-05 17:03:00,1340
19.03151754453863,72.87476092546397,19.092254084559805,72.91214506509174,2025-09-06 22:55:00,1522
19.08093918349693,72.91039088310193,19.085333794837798,72.86911208633907,2025-09-04 16:44:00,605
19.074575090667164,72.90443377105105,19.12134897603455,72.86802955705947,2025-09-04 17:16:00,863
19.049131739175536,72.89966848716728,19.111181558611083,72.86628710452541,2025-09-02 06:08:00,936
19.029720627878376,72.84306500753793,19.116787152189964,72.918184712848,2025-09-05 15:14:00,1841
19.038631733183294,72.90043237852487,19.056946331310943,72.87608316331473,2025-09-02 14:06:00,376
19.077911939892783,72.86179850341227,19.10715436561864,72.8340811190384,2025-09-02 06:44:00,750
19.04421097494644,72.83929983537786,19.05534437985225,72.91097197919716,2025-09-06 09:08:00,1152
19.07528399208782,72.86825518998089,19.113270800873227,72.89692086563367,2025-09-04 22:19:00,768
19.04990181398393,72.85470209506319,19.066855141412287,72.82832778779787,2025-09-05 12:38:00,495
19.067613330836156,72.8634499924903,19.122491880970895,72.89056458686521,2025-09-04 14:51:00,833
19.08205997161101,72.87067010838265,19.0278464293883,72.85037027108584,2025-09-03 16:35:00,1185
19.082281694264523,72.84150837443812,19.084967006512787,72.90491586478147,2025-09-05 16:16:00,1232
19.12500777433302,72.83004132165912,19.07690998460254,72.83126067382713,2025-09-03 15:58:00,619
19.086687399857546,72.89713972733713,19.069993565029595,72.92690407290664,2025-09-05 08:27:00,766
19.116192396830925,72.86866219054127,19.085394181951905,72.89012309106623,2025-09-04 15:08:00,745
19.059344083727627,72.83837878755101,19.05264166591308,72.90276917660245,2025-09-03 17:20:00,851
19.07951564005576,72.90774422059735,19.080570275775727,72.88220444629866,2025-09-04 09:07:00,361
19.03546209283651,72.88585674017287,19.079596523082543,72.87362088062116,2025-09-04 15:02:00,685
19.077460254371044,72.86132784377268,19.10135300976268,72.82977910381041,2025-09-08 17:10:00,839
19.07225831670192,72.82826260005946,19.11765147833244,72.87640789906185,2025-09-05 16:11:00,1332
19.092116947743325,72.87929846823656,19.106423110024167,72.86100596843302,2025-09-08 18:50:00,414
19.08785702875135,72.91067613888137,19.08783207610401,72.86752902146671,2025-09-02 21:09:00,770
19.040193142913875,72.9070220361816,19.039738332436052,72.88436255992538,2025-09-04 20:09:00,425
19.072659989702085,72.86211218895076,19.049965659212326,72.88855289263799,2025-09-04 07:19:00,776
19.071443179808078,72.84091532967896,19.043022481531473,72.84366968607617,2025-09-06 21:27:00,476
19.101567352232273,72.85380555415678,19.074375412188925,72.83755293680511,2025-09-05 16:40:00,508
19.121812042169918,72.88028433801355,19.07491363490767,72.87858175364072,2025-09-07 18:08:00,712
19.079304233778387,72.9228892885742,19.120836595491653,72.88399952349909,2025-09-02 19:58:00,1154
19.035677760430808,72.85358277302299,19.07858766159285,72.8863903947648,2025-09-07 10:24:00,918
19.031016669939927,72.89672062743193,19.109140822627715,72.84582455411234,2025-09-04 08:08:00,1920
19.05192792694112,72.87472280316123,19.11594096621914,72.8548440471932,2025-09-04 17:26:00,1125
19.07547255453795,72.8749230012088,19.062826285564235,72.84264926979355,2025-09-03 11:46:00,484
19.089384846769207,72.85725587075389,19.0288475837914,72.87415432770399,2025-09-04 16:57:00,1291
19.051421426604527,72.82794179674245,19.0970612362146,72.91990314562722,2025-09-05 07:38:00,2054
19.049181937816584,72.91639522622113,19.06380850380397,72.90096406096372,2025-09-08 06:01:00,518
19.042622340766428,72.91226745667294,19.1177529276784,72.86195159137112,2025-09-08 21:27:00,1515
19.08639110018881,72.86242121825185,19.06155290851303,72.83540395428068,2025-09-04 11:05:00,571
19.06880753015169,72.84731160177968,19.047838510513774,72.91615873109141,2025-09-05 12:19:00,1472
19.07110341362543,72.88745421321025,19.09340491924198,72.83209821236397,2025-09-08 12:43:00,1229
19.07986889196672,72.91536478753734,19.121641330578793,72.90295552824811,2025-09-04 12:19:00,654
19.07923777374184,72.9077471143608,19.09720166182013,72.86190552385014,2025-09-08 06:47:00,995
19.112225959524554,72.84240193820129,19.115560948478144,72.89956882271484,2025-09-04 15:41:00,1094
19.070883892504842,72.88653046876608,19.078629489638317,72.82788181811789,2025-09-06 10:45:00,1098
19.08600938515262,72.84299893172081,19.116089600924678,72.91759907794636,2025-09-04 10:58:00,995
19.055236019671725,72.84902618071321,19.044778125598725,72.92444966505211,2025-09-06 13:21:00,1209
19.04084300616416,72.87879993831211,19.078580827606142,72.87947738356593,2025-09-04 10:52:00,579
19.075622654907868,72.9182883713165,19.121085617574252,72.90160678955645,2025-09-05 22:46:00,754
